person;activity_number;activity_id;activity_type;start_time;end_time;maximum_duration;link_id;facility_id;coord_x;coord_y
zone_12969;1;zone_12969_1;home;;32077.0;;206;;630956.420910316;4801747.164415069
zone_12969;2;zone_12969_2;work;32492.0;67207.0;;883;;631791.0826605032;4802719.483491401
zone_12969;3;zone_12969_3;home;67519.0;;;206;;630956.420910316;4801747.164415069
zone_1297;1;zone_1297_1;home;;30982.0;;2928;;629609.3172508681;4801103.953208891
zone_1297;2;zone_1297_2;work;31885.0;59395.0;;186;;633212.1359224875;4802819.51795388
zone_1297;3;zone_1297_3;home;60532.0;;;2928;;629609.3172508681;4801103.953208891
zone_12970;1;zone_12970_1;home;;27472.0;;1003;;630200.0422709235;4803213.757871807
zone_12970;2;zone_12970_2;work;36670.0;60962.0;;2133;;633223.0827961174;4804372.559319399
zone_12970;3;zone_12970_3;home;62239.0;;;1003;;630200.0422709235;4803213.757871807
zone_12971;1;zone_12971_1;home;;30210.0;;1584;;632459.4827554327;4802982.086705308
zone_12971;2;zone_12971_2;work;32726.0;60034.0;;991;;632226.795094195;4801385.654937918
zone_12971;3;zone_12971_3;home;62550.0;;;1584;;632459.4827554327;4802982.086705308
zone_12972;1;zone_12972_1;home;;31104.0;;777;;633875.3638544122;4804969.035035094
zone_12972;2;zone_12972_2;work;31104.0;59660.0;;777;;633875.3638544122;4804969.035035094
zone_12972;3;zone_12972_3;home;59660.0;;;777;;633875.3638544122;4804969.035035094
zone_12973;1;zone_12973_1;home;;28865.0;;1337;;632955.3667052033;4804152.701514505
zone_12973;2;zone_12973_2;work;30908.0;66717.0;;1034;;633428.1971879866;4803913.602479834
zone_12973;3;zone_12973_3;home;80662.0;;;1337;;632955.3667052033;4804152.701514505
zone_12974;1;zone_12974_1;home;;30356.0;;1643;;630261.409059017;4803422.039820019
zone_12974;2;zone_12974_2;work;46796.0;60974.0;;20;;633418.3713224115;4804220.904267318
zone_12974;3;zone_12974_3;home;76138.0;;;1643;;630261.409059017;4803422.039820019
zone_12975;1;zone_12975_1;home;;29605.0;;18;;632436.8121720148;4803347.280561536
zone_12975;2;zone_12975_2;work;38669.0;59691.0;;753;;633978.1927172238;4804653.076875094
zone_12975;3;zone_12975_3;home;72710.0;;;18;;632436.8121720148;4803347.280561536
zone_12976;1;zone_12976_1;home;;30930.0;;1730;;634716.1441747815;4804308.893082764
zone_12976;2;zone_12976_2;work;31934.0;67408.0;;34;;635026.7166852213;4803745.013781709
zone_12976;3;zone_12976_3;home;68412.0;;;1730;;634716.1441747815;4804308.893082764
zone_12977;1;zone_12977_1;home;;26057.0;;2712;;630451.0619626248;4801294.608797247
zone_12977;2;zone_12977_2;work;29152.0;60101.0;;2634;;631960.3005811753;4802582.442892644
zone_12977;3;zone_12977_3;home;63196.0;;;2712;;630451.0619626248;4801294.608797247
zone_12978;1;zone_12978_1;home;;32129.0;;1584;;632459.4827554327;4802982.086705308
zone_12978;2;zone_12978_2;work;33962.0;61466.0;;2139;;631301.3843151035;4803182.244059926
zone_12978;3;zone_12978_3;home;63299.0;;;1584;;632459.4827554327;4802982.086705308
zone_12979;1;zone_12979_1;home;;40785.0;;2066;;631465.6573447593;4803891.440328561
zone_12979;2;zone_12979_2;other;54959.0;57218.0;;2754;;631423.0319878319;4804629.119078821
zone_12979;3;zone_12979_3;home;60744.0;;;2066;;631465.6573447593;4803891.440328561
zone_1298;1;zone_1298_1;home;;27864.0;;915;;631888.7059666544;4801974.6269031465
zone_1298;2;zone_1298_2;work;28795.0;66580.0;;2042;;633126.5268969041;4803531.234511273
zone_1298;3;zone_1298_3;home;67053.0;;;915;;631888.7059666544;4801974.6269031465
zone_12980;1;zone_12980_1;home;;30849.0;;1152;;632246.1130241295;4805045.8673726935
zone_12980;2;zone_12980_2;work;36115.0;66918.0;;793;;633948.7223136558;4803969.209247258
zone_12980;3;zone_12980_3;home;85999.0;;;1152;;632246.1130241295;4805045.8673726935
zone_12981;1;zone_12981_1;home;;49661.0;;1711;;633234.7028294082;4804112.260841186
zone_12981;2;zone_12981_2;other;50212.0;54768.0;;1204;;634549.5731778375;4803645.0555167105
zone_12981;3;zone_12981_3;home;55465.0;;;1711;;633234.7028294082;4804112.260841186
zone_12982;1;zone_12982_1;home;;48031.0;;515;;630924.9920220341;4804611.391601428
zone_12982;2;zone_12982_2;other;51049.0;58818.0;;699;;632217.2336578646;4803170.813884858
zone_12982;3;zone_12982_3;home;61836.0;;;515;;630924.9920220341;4804611.391601428
zone_12983;1;zone_12983_1;home;;38424.0;;156;;632022.3247813493;4804407.802869577
zone_12983;2;zone_12983_2;other;42416.0;70432.0;;887;;631349.1588998206;4801938.608365785
zone_12983;3;zone_12983_3;home;74424.0;;;156;;632022.3247813493;4804407.802869577
zone_12984;1;zone_12984_1;home;;28692.0;;1301;;632175.7273756515;4804420.074334943
zone_12984;2;zone_12984_2;work;31337.0;61272.0;;1746;;630997.4712897129;4803200.104809093
zone_12984;3;zone_12984_3;home;63917.0;;;1301;;632175.7273756515;4804420.074334943
zone_12985;1;zone_12985_1;home;;37740.0;;1401;;632274.3809666187;4804382.586793542
zone_12985;2;zone_12985_2;other;38294.0;71763.0;;315;;630058.9064276607;4804826.804914959
zone_12985;3;zone_12985_3;home;74460.0;;;1401;;632274.3809666187;4804382.586793542
zone_12986;1;zone_12986_1;home;;30174.0;;377;;632571.4235714863;4803469.315626558
zone_12986;2;zone_12986_2;work;30953.0;58416.0;;419;;630033.4367102798;4801646.553447636
zone_12986;3;zone_12986_3;home;59155.0;;;377;;632571.4235714863;4803469.315626558
zone_12987;1;zone_12987_1;home;;25432.0;;1112;;631958.4821851571;4801569.555834344
zone_12987;2;zone_12987_2;work;30677.0;67225.0;;745;;633844.0154678113;4804353.513464549
zone_12987;3;zone_12987_3;home;72470.0;;;1112;;631958.4821851571;4801569.555834344
zone_12988;1;zone_12988_1;home;;27315.0;;851;;632304.7947176972;4802904.330307327
zone_12988;2;zone_12988_2;work;30992.0;58242.0;;319;;635813.9615521946;4804071.436933761
zone_12988;3;zone_12988_3;home;61921.0;;;851;;632304.7947176972;4802904.330307327
zone_12989;1;zone_12989_1;home;;31146.0;;865;;631789.031655333;4802964.45776964
zone_12989;2;zone_12989_2;work;34098.0;63878.0;;2305;;634345.4245321029;4804266.418250648
zone_12989;3;zone_12989_3;home;66792.0;;;865;;631789.031655333;4802964.45776964
zone_1299;1;zone_1299_1;home;;28891.0;;2125;;631896.1304996938;4801389.229185285
zone_1299;2;zone_1299_2;work;37887.0;66991.0;;315;;630058.9064276607;4804826.804914959
zone_1299;3;zone_1299_3;home;86385.0;;;2125;;631896.1304996938;4801389.229185285
zone_12990;1;zone_12990_1;home;;27703.0;;194;;633289.0446106805;4803089.549485229
zone_12990;2;zone_12990_2;work;29153.0;59247.0;;2748;;632668.3781858163;4803782.159334039
zone_12990;3;zone_12990_3;home;60697.0;;;194;;633289.0446106805;4803089.549485229
zone_12991;1;zone_12991_1;home;;29227.0;;841;;634143.0603002878;4804313.620799623
zone_12991;2;zone_12991_2;work;31918.0;67807.0;;893;;631167.9322450204;4801621.127811175
zone_12991;3;zone_12991_3;home;70610.0;;;841;;634143.0603002878;4804313.620799623
zone_12992;1;zone_12992_1;home;;31829.0;;2582;;629423.8783079968;4802073.989117181
zone_12992;2;zone_12992_2;work;32679.0;61195.0;;1041;;629607.4692472594;4802587.354150177
zone_12992;3;zone_12992_3;home;62045.0;;;2582;;629423.8783079968;4802073.989117181
zone_12993;1;zone_12993_1;home;;29198.0;;3006;;630524.0814427831;4802669.18827313
zone_12993;2;zone_12993_2;work;29445.0;65006.0;;953;;631232.9617473016;4802939.011579346
zone_12993;3;zone_12993_3;home;65156.0;;;3006;;630524.0814427831;4802669.18827313
zone_12994;1;zone_12994_1;home;;30084.0;;2199;;634675.0321712265;4804063.552809501
zone_12994;2;zone_12994_2;work;30373.0;65514.0;;2474;;634494.2227653256;4804020.60968961
zone_12994;3;zone_12994_3;home;65803.0;;;2199;;634675.0321712265;4804063.552809501
zone_12995;1;zone_12995_1;home;;30693.0;;2924;;631358.9227347162;4802412.663246933
zone_12995;2;zone_12995_2;work;36634.0;67356.0;;777;;633875.3638544122;4804969.035035094
zone_12995;3;zone_12995_3;home;89421.0;;;2924;;631358.9227347162;4802412.663246933
zone_12996;1;zone_12996_1;home;;53340.0;;1194;;634024.6703422363;4804454.148357515
zone_12996;2;zone_12996_2;other;58538.0;58538.0;;1875;;630860.8003478084;4803408.619030113
zone_12996;3;zone_12996_3;home;63736.0;;;1194;;634024.6703422363;4804454.148357515
zone_12997;1;zone_12997_1;home;;41722.0;;1204;;634549.5731778375;4803645.0555167105
zone_12997;2;zone_12997_2;other;44278.0;66963.0;;2636;;631750.3439433665;4802192.636111722
zone_12997;3;zone_12997_3;home;69358.0;;;1204;;634549.5731778375;4803645.0555167105
zone_12998;1;zone_12998_1;home;;30229.0;;1610;;631622.7512549884;4801588.114903901
zone_12998;2;zone_12998_2;work;39267.0;62473.0;;975;;631873.2105656639;4804623.875304587
zone_12998;3;zone_12998_3;home;75740.0;;;1610;;631622.7512549884;4801588.114903901
zone_12999;1;zone_12999_1;home;;31763.0;;821;;630937.0482643002;4804556.9025685
zone_12999;2;zone_12999_2;work;35470.0;66788.0;;1041;;629607.4692472594;4802587.354150177
zone_12999;3;zone_12999_3;home;70495.0;;;821;;630937.0482643002;4804556.9025685
zone_13;1;zone_13_1;home;;39872.0;;2375;;631463.2442037221;4801893.863979476
zone_13;2;zone_13_2;other;43775.0;55306.0;;781;;634350.9182973604;4804870.868991724
zone_13;3;zone_13_3;home;59473.0;;;2375;;631463.2442037221;4801893.863979476
zone_130;1;zone_130_1;home;;29242.0;;1387;;631122.2449108451;4803597.379139535
zone_130;2;zone_130_2;work;29690.0;62379.0;;132;;630986.5249013114;4801830.022288249
zone_130;3;zone_130_3;home;62806.0;;;1387;;631122.2449108451;4803597.379139535
zone_1300;1;zone_1300_1;home;;30921.0;;2748;;632668.3781858163;4803782.159334039
zone_1300;2;zone_1300_2;work;31232.0;61109.0;;847;;632413.3625196923;4802736.38351202
zone_1300;3;zone_1300_3;home;61430.0;;;2748;;632668.3781858163;4803782.159334039
zone_13000;1;zone_13000_1;home;;42300.0;;1059;;633799.5651841442;4804475.745377963
zone_13000;2;zone_13000_2;other;42555.0;65110.0;;1663;;634460.444031467;4804224.64892659
zone_13000;3;zone_13000_3;home;67985.0;;;1059;;633799.5651841442;4804475.745377963
zone_13001;1;zone_13001_1;home;;50528.0;;1797;;630712.0553159413;4802601.600585047
zone_13001;2;zone_13001_2;other;50878.0;62922.0;;1879;;631833.5942023636;4804157.957531618
zone_13001;3;zone_13001_3;home;63229.0;;;1797;;630712.0553159413;4802601.600585047
zone_13002;1;zone_13002_1;home;;30547.0;;2880;;632021.5522481303;4801309.323696831
zone_13002;2;zone_13002_2;work;31171.0;61583.0;;1094;;632743.9902706193;4803436.061283251
zone_13002;3;zone_13002_3;home;62148.0;;;2880;;632021.5522481303;4801309.323696831
zone_13003;1;zone_13003_1;home;;29773.0;;2906;;632497.6159324964;4802929.488998777
zone_13003;2;zone_13003_2;work;31274.0;64969.0;;1246;;632173.7792535361;4803835.634504603
zone_13003;3;zone_13003_3;home;66470.0;;;2906;;632497.6159324964;4802929.488998777
zone_13004;1;zone_13004_1;home;;31712.0;;1226;;636210.7061937933;4802426.737759307
zone_13004;2;zone_13004_2;work;34820.0;60024.0;;717;;638123.2489225944;4802985.867932502
zone_13004;3;zone_13004_3;home;63132.0;;;1226;;636210.7061937933;4802426.737759307
zone_13005;1;zone_13005_1;home;;45719.0;;1285;;629340.7867590222;4806513.8220451195
zone_13005;2;zone_13005_2;other;49860.0;62681.0;;433;;634944.8230657813;4804194.771549395
zone_13005;3;zone_13005_3;home;82699.0;;;1285;;629340.7867590222;4806513.8220451195
zone_13006;1;zone_13006_1;home;;28982.0;;1643;;630261.409059017;4803422.039820019
zone_13006;2;zone_13006_2;work;29734.0;66857.0;;2878;;632048.3319397495;4801272.311443991
zone_13006;3;zone_13006_3;home;67924.0;;;1643;;630261.409059017;4803422.039820019
zone_13007;1;zone_13007_1;home;;30567.0;;1234;;636604.449526968;4802958.487296521
zone_13007;2;zone_13007_2;work;35724.0;60186.0;;745;;633844.0154678113;4804353.513464549
zone_13007;3;zone_13007_3;home;60578.0;;;1234;;636604.449526968;4802958.487296521
zone_13008;1;zone_13008_1;home;;44671.0;;2872;;632303.5491439501;4804209.979694768
zone_13008;2;zone_13008_2;other;51317.0;51317.0;;2634;;631960.3005811753;4802582.442892644
zone_13008;3;zone_13008_3;home;55994.0;;;2872;;632303.5491439501;4804209.979694768
zone_13009;1;zone_13009_1;home;;26498.0;;865;;631789.031655333;4802964.45776964
zone_13009;2;zone_13009_2;work;28600.0;58385.0;;2872;;632303.5491439501;4804209.979694768
zone_13009;3;zone_13009_3;home;60487.0;;;865;;631789.031655333;4802964.45776964
zone_1301;1;zone_1301_1;home;;25339.0;;1285;;629340.7867590222;4806513.8220451195
zone_1301;2;zone_1301_2;work;26574.0;63672.0;;166;;632225.4540141177;4804699.827310864
zone_1301;3;zone_1301_3;home;64889.0;;;1285;;629340.7867590222;4806513.8220451195
zone_13010;1;zone_13010_1;home;;27730.0;;166;;632225.4540141177;4804699.827310864
zone_13010;2;zone_13010_2;work;30780.0;60072.0;;1651;;630596.229460083;4803618.09444025
zone_13010;3;zone_13010_3;home;63122.0;;;166;;632225.4540141177;4804699.827310864
zone_13011;1;zone_13011_1;home;;26813.0;;2151;;630874.7950017102;4802643.15115124
zone_13011;2;zone_13011_2;work;27174.0;58184.0;;2660;;631190.9154984863;4804025.614342669
zone_13011;3;zone_13011_3;home;58511.0;;;2151;;630874.7950017102;4802643.15115124
zone_13012;1;zone_13012_1;home;;25961.0;;2762;;631036.9913505816;4804758.620460505
zone_13012;2;zone_13012_2;work;31334.0;67119.0;;505;;630578.6972845715;4801344.856576143
zone_13012;3;zone_13012_3;home;72492.0;;;2762;;631036.9913505816;4804758.620460505
zone_13013;1;zone_13013_1;home;;27348.0;;595;;631430.1224549154;4803447.425783493
zone_13013;2;zone_13013_2;work;30382.0;63135.0;;315;;630058.9064276607;4804826.804914959
zone_13013;3;zone_13013_3;home;66169.0;;;595;;631430.1224549154;4803447.425783493
zone_13014;1;zone_13014_1;home;;30256.0;;717;;638123.2489225944;4802985.867932502
zone_13014;2;zone_13014_2;work;44015.0;62054.0;;1403;;632040.2194224335;4804799.049864544
zone_13014;3;zone_13014_3;home;68417.0;;;717;;638123.2489225944;4802985.867932502
zone_13015;1;zone_13015_1;home;;30584.0;;361;;637189.5867645489;4804833.534866543
zone_13015;2;zone_13015_2;work;49618.0;62662.0;;1612;;631559.957715288;4801405.683327483
zone_13015;3;zone_13015_3;home;77351.0;;;361;;637189.5867645489;4804833.534866543
zone_13016;1;zone_13016_1;home;;39307.0;;1254;;636388.6401010551;4801896.6194677055
zone_13016;2;zone_13016_2;other;45442.0;62405.0;;759;;634192.1888414534;4805159.401772357
zone_13016;3;zone_13016_3;home;68540.0;;;1254;;636388.6401010551;4801896.6194677055
zone_13017;1;zone_13017_1;home;;38787.0;;2978;;633825.7461355871;4802535.820418526
zone_13017;2;zone_13017_2;other;45527.0;54862.0;;717;;638123.2489225944;4802985.867932502
zone_13017;3;zone_13017_3;home;61602.0;;;2978;;633825.7461355871;4802535.820418526
zone_13018;1;zone_13018_1;home;;28128.0;;1917;;634595.7739259705;4800942.75242555
zone_13018;2;zone_13018_2;work;32405.0;60261.0;;196;;633321.2249584014;4803370.498517144
zone_13018;3;zone_13018_3;home;64538.0;;;1917;;634595.7739259705;4800942.75242555
zone_13019;1;zone_13019_1;home;;27296.0;;909;;632197.811317004;4803590.4776761895
zone_13019;2;zone_13019_2;work;30881.0;60767.0;;178;;632945.7852111394;4805400.043875223
zone_13019;3;zone_13019_3;home;67605.0;;;909;;632197.811317004;4803590.4776761895
zone_1302;1;zone_1302_1;home;;29394.0;;1643;;630261.409059017;4803422.039820019
zone_1302;2;zone_1302_2;work;42912.0;64264.0;;2752;;631878.7538947095;4804442.962823434
zone_1302;3;zone_1302_3;home;80827.0;;;1643;;630261.409059017;4803422.039820019
zone_13020;1;zone_13020_1;home;;44873.0;;1742;;630491.4923342166;4803335.067557672
zone_13020;2;zone_13020_2;other;47762.0;68488.0;;1335;;634802.8380692467;4804248.2826655265
zone_13020;3;zone_13020_3;home;71176.0;;;1742;;630491.4923342166;4803335.067557672
zone_13021;1;zone_13021_1;home;;30228.0;;873;;631112.9513203807;4801710.212993765
zone_13021;2;zone_13021_2;work;31350.0;60872.0;;2838;;631936.5578959027;4804158.561608998
zone_13021;3;zone_13021_3;home;61383.0;;;873;;631112.9513203807;4801710.212993765
zone_13022;1;zone_13022_1;home;;28505.0;;2934;;635466.0106133783;4803871.596125836
zone_13022;2;zone_13022_2;work;41738.0;63201.0;;885;;631548.8348286964;4802292.824011695
zone_13022;3;zone_13022_3;home;77148.0;;;2934;;635466.0106133783;4803871.596125836
zone_13023;1;zone_13023_1;home;;48291.0;;1760;;630819.917538981;4803337.801239818
zone_13023;2;zone_13023_2;other;48765.0;59563.0;;1750;;631611.1222837816;4801696.405447358
zone_13023;3;zone_13023_3;home;60135.0;;;1760;;630819.917538981;4803337.801239818
zone_13024;1;zone_13024_1;home;;27014.0;;529;;631845.4048053164;4803846.506038327
zone_13024;2;zone_13024_2;work;27355.0;57857.0;;90;;630826.7976311883;4802184.598196784
zone_13024;3;zone_13024_3;home;58202.0;;;529;;631845.4048053164;4803846.506038327
zone_13025;1;zone_13025_1;home;;30133.0;;2307;;634343.0794054783;4804144.103536632
zone_13025;2;zone_13025_2;work;44042.0;64899.0;;951;;631360.5026627943;4802822.611847296
zone_13025;3;zone_13025_3;home;90038.0;;;2307;;634343.0794054783;4804144.103536632
zone_13026;1;zone_13026_1;home;;29774.0;;881;;631910.5562105407;4802933.215191894
zone_13026;2;zone_13026_2;work;32792.0;63656.0;;30;;630670.8741945329;4801058.961867902
zone_13026;3;zone_13026_3;home;66509.0;;;881;;631910.5562105407;4802933.215191894
zone_13027;1;zone_13027_1;home;;53520.0;;1128;;632460.7231313523;4801388.494634317
zone_13027;2;zone_13027_2;other;53877.0;59771.0;;1641;;632184.9666166242;4802642.715788703
zone_13027;3;zone_13027_3;home;60030.0;;;1128;;632460.7231313523;4801388.494634317
zone_13028;1;zone_13028_1;home;;29010.0;;2752;;631878.7538947095;4804442.962823434
zone_13028;2;zone_13028_2;work;29619.0;68247.0;;1403;;632040.2194224335;4804799.049864544
zone_13028;3;zone_13028_3;home;68856.0;;;2752;;631878.7538947095;4804442.962823434
zone_13029;1;zone_13029_1;home;;42275.0;;1337;;632955.3667052033;4804152.701514505
zone_13029;2;zone_13029_2;other;45427.0;51542.0;;1887;;631108.0597808377;4803364.899789976
zone_13029;3;zone_13029_3;home;61964.0;;;1337;;632955.3667052033;4804152.701514505
zone_1303;1;zone_1303_1;home;;50084.0;;1794;;630845.4824340966;4802873.565386182
zone_1303;2;zone_1303_2;other;61065.0;64852.0;;2934;;635466.0106133783;4803871.596125836
zone_1303;3;zone_1303_3;home;90161.0;;;1794;;630845.4824340966;4802873.565386182
zone_13030;1;zone_13030_1;home;;27534.0;;2299;;634953.8646046319;4803770.161841709
zone_13030;2;zone_13030_2;work;30483.0;68330.0;;2373;;631655.656977775;4802245.819285631
zone_13030;3;zone_13030_3;home;71236.0;;;2299;;634953.8646046319;4803770.161841709
zone_13031;1;zone_13031_1;home;;28861.0;;697;;632282.9241236048;4803358.281787168
zone_13031;2;zone_13031_2;work;31684.0;60654.0;;433;;634944.8230657813;4804194.771549395
zone_13031;3;zone_13031_3;home;63538.0;;;697;;632282.9241236048;4803358.281787168
zone_13032;1;zone_13032_1;home;;42232.0;;2365;;632155.2749576236;4803260.982012066
zone_13032;2;zone_13032_2;other;48830.0;51101.0;;2874;;632156.449878781;4804251.929128969
zone_13032;3;zone_13032_3;home;55232.0;;;2365;;632155.2749576236;4803260.982012066
zone_13033;1;zone_13033_1;home;;25578.0;;1907;;631681.6096912657;4803671.912180388
zone_13033;2;zone_13033_2;work;25629.0;67050.0;;537;;631694.2159298805;4803409.0661096
zone_13033;3;zone_13033_3;home;67167.0;;;1907;;631681.6096912657;4803671.912180388
zone_13034;1;zone_13034_1;home;;40859.0;;1441;;633412.6682076524;4803912.845878524
zone_13034;2;zone_13034_2;other;41852.0;54423.0;;1815;;631336.4364957041;4804176.438556725
zone_13034;3;zone_13034_3;home;65800.0;;;1441;;633412.6682076524;4803912.845878524
zone_13035;1;zone_13035_1;home;;26199.0;;881;;631910.5562105407;4802933.215191894
zone_13035;2;zone_13035_2;work;28541.0;65946.0;;1248;;634617.8122405488;4805029.9046650035
zone_13035;3;zone_13035_3;home;87930.0;;;881;;631910.5562105407;4802933.215191894
zone_13036;1;zone_13036_1;home;;29627.0;;869;;631436.2285235787;4802359.543552878
zone_13036;2;zone_13036_2;work;38150.0;67797.0;;2313;;634768.3278621543;4804846.337355503
zone_13036;3;zone_13036_3;home;90561.0;;;869;;631436.2285235787;4802359.543552878
zone_13037;1;zone_13037_1;home;;27296.0;;2087;;630944.5238873602;4803800.851245257
zone_13037;2;zone_13037_2;work;27464.0;63170.0;;268;;631507.4088579246;4803529.454816575
zone_13037;3;zone_13037_3;home;63377.0;;;2087;;630944.5238873602;4803800.851245257
zone_13038;1;zone_13038_1;home;;30948.0;;2121;;631720.7178746574;4801452.14764747
zone_13038;2;zone_13038_2;work;32309.0;61812.0;;1507;;631530.5162887073;4802303.805222068
zone_13038;3;zone_13038_3;home;63173.0;;;2121;;631720.7178746574;4801452.14764747
zone_13039;1;zone_13039_1;home;;27627.0;;1570;;631946.1128700096;4803102.898710903
zone_13039;2;zone_13039_2;work;32069.0;61802.0;;1327;;632650.0640303618;4804904.357038192
zone_13039;3;zone_13039_3;home;69752.0;;;1570;;631946.1128700096;4803102.898710903
zone_1304;1;zone_1304_1;home;;37039.0;;2089;;630831.0674264329;4803610.77745731
zone_1304;2;zone_1304_2;other;42757.0;53918.0;;637;;634210.9696407551;4805029.2464183
zone_1304;3;zone_1304_3;home;59636.0;;;2089;;630831.0674264329;4803610.77745731
zone_13040;1;zone_13040_1;home;;30429.0;;1152;;632246.1130241295;4805045.8673726935
zone_13040;2;zone_13040_2;work;31868.0;58492.0;;2754;;631423.0319878319;4804629.119078821
zone_13040;3;zone_13040_3;home;59931.0;;;1152;;632246.1130241295;4805045.8673726935
zone_13041;1;zone_13041_1;home;;49496.0;;1152;;632246.1130241295;4805045.8673726935
